sample_name,measurement_file,cell_name,direction,column_name,Efficiency,Fill Factor,Imax,InPower,Isc,Jsc,Pmax,Rs,Rsh,Vmax,Voc,fit_I_ph,fit_I_s,fit_n,fit_R_s,fit_R_sh,fit_R_squared,fit_RMSE,Mg,P,S,Fe,Cu,Zn,Pd,Sn,Pb,10.5min-391.3,10.5min-493.4,10.5min-771.3,11.2min-1028.4,11.2min-1148.4,11.8min-998.4,13.5min-189.0,13.5min-1225.4,11.8min-100.7,4min-214.1,4min-230.2,5.5min-123.0,5.5min-244.2,5.5min-101.2
3_TCI製,20251002_水準2,セル10,Forward,3_TCI製_20251002_水準2_セル10_Forward,14.0889896585686,0.611567519105847,1.208875,1.0237,1.479031,24.2782501641497,0.85830125,121.966755399514,13763.3045277088,0.71,0.948894778121433,0.001474530751271,1.0593895051358725e-07,3.875079503655408,61.799734773436015,7989064.719801867,0.9996755230341956,0.0192971188236638,0,0,0,0,0,0,5.0,0,0,29845624.0,26993.0,33138.0,19819880.0,43718.0,75217549.0,1569545854.0,1028205486.0,47551024.0,117566.0,14327457.0,384405471.0,1295019.0,56956618.0
3_TCI製,20251002_水準2,セル10,Reverse,3_TCI製_20251002_水準2_セル10_Reverse,17.3828529218647,0.712993518399797,1.34046,1.0237,1.476212,24.2319763624425,1.0589634,82.3878843013759,-58151.8291393434,0.79,1.00611271387586,0.0015057476527232,8.336510266858357e-08,3.999999999909305,32.25174912474743,9999416.686618488,0.9945702088043828,0.0761427363491595,0,0,0,0,0,0,5.0,0,0,29845624.0,26993.0,33138.0,19819880.0,43718.0,75217549.0,1569545854.0,1028205486.0,47551024.0,117566.0,14327457.0,384405471.0,1295019.0,56956618.0
2_日本精化製,20251002_水準6,セル1,Forward,2_日本精化製_20251002_水準6_セル1_Forward,18.9393965856861,0.751592109211437,1.341614,1.0237,1.473982,24.1953709783322,1.15378804,66.2926391769213,-269828.291088671,0.86,1.04148169418264,0.0015263783167352,6.550037490013907e-08,4.000000000391586,25.27430612469444,9989708.045936976,0.98704524228695,0.1115261626147423,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準6,セル1,Reverse,2_日本精化製_20251002_水準6_セル1_Reverse,13.788223900197,0.559694342621883,1.105235,1.0237,1.466563,24.073588312541,0.8399786,111.462788593879,-332996.972756363,0.76,1.02333206079983,0.0014418156357949,4.558279871405908e-07,4.904632938426041,22.1654977845074,72193.67662317333,0.9968254440239862,0.0537050639378968,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準6,セル2,Forward,2_日本精化製_20251002_水準6_セル2_Forward,18.4730170715693,0.743304282850405,1.323972,1.0237,1.452967,23.8504103742613,1.1253762,74.2740638682676,-48008.3796444867,0.85,1.04201828627452,0.0014775603716121,5.53143262756339e-08,3.999999999934987,17.99651783012301,9999999.983633405,0.9951020098892392,0.0642939303182702,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準6,セル2,Reverse,2_日本精化製_20251002_水準6_セル2_Reverse,13.8992531188444,0.568874266368044,1.12899,1.0237,1.450852,23.8156927117531,0.8467425,114.174866800746,744584.837541854,0.75,1.02591636462657,0.0014793149389234,4.550263412920659e-07,4.999999999999999,17.069422795485945,5991.862787316554,0.9991655207146448,0.0262658926425488,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準6,セル3,Forward,2_日本精化製_20251002_水準6_セル3_Forward,17.8947045305318,0.733953657450125,1.282524,1.0237,1.440958,23.6532829940906,1.0901454,79.7387439792265,-32092.4261874503,0.85,1.03077639621544,0.0014659141545533,6.057497913468986e-08,4.000004357569414,24.48979524873232,9994801.97647554,0.9949139713020912,0.0653122730389378,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準6,セル3,Reverse,2_日本精化製_20251002_水準6_セル3_Reverse,13.1685718975706,0.551828385011985,1.146042,1.0237,1.442486,23.6783650689429,0.8022294,128.941416756711,103435.305917688,0.7,1.00781990365497,0.0014711906131532,5.180260709600918e-07,4.999999999999999,28.422204419476216,5660.116946134063,0.999023292272105,0.0285173739141566,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準6,セル4,Forward,2_日本精化製_20251002_水準6_セル4_Forward,17.2382665791202,0.710573496420174,1.312694,1.0237,1.443986,23.7029875246225,1.0501552,97.1621935297947,-66620.9068519474,0.8,1.02348504173456,0.0014622750282491,6.402863254830458e-08,3.999999999763804,35.80972729144294,9999998.083933543,0.9966940037754548,0.0500638419094387,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準6,セル4,Reverse,2_日本精化製_20251002_水準6_セル4_Reverse,13.0917439264609,0.54815555978163,1.107707,1.0237,1.442076,23.6716349310571,0.79754904,141.273605000498,280946.70525954,0.72,1.00894019494147,0.0014731009153295,5.186221193516932e-07,4.999999999999999,38.447867793415554,5847.116024579187,0.999144856380354,0.0252216393144234,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準6,セル5,Forward,2_日本精化製_20251002_水準6_セル5_Forward,15.1225170715693,0.653776224976207,1.244951,1.0237,1.43233,23.5116546290217,0.92126374,105.272820831554,75747.1422667574,0.74,0.983811209828944,0.0014651753509216,4.8175200644374654e-08,3.6193337239247176,29.07555087111496,9999999.99999521,0.9706063349190854,0.240790441393419,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準6,セル6,Forward,2_日本精化製_20251002_水準6_セル6_Forward,18.3434931057124,0.742974997274958,1.33034,1.0237,1.454572,23.8767564018385,1.1174856,70.3100243181282,84334.2703806809,0.84,1.03402850987114,0.0015017639403655,6.927012001374735e-08,4.000048070017267,26.76302539243961,9997807.936454533,0.9884005285366996,0.1070744466059427,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準6,セル6,Reverse,2_日本精化製_20251002_水準6_セル6_Reverse,13.9272857846356,0.564206793751475,1.131267,1.0237,1.448982,23.7849967170059,0.84845025,109.623291616921,22526.2123197749,0.75,1.03782727513002,0.0014097285441017,9.755935427521988e-08,4.178194904822588,22.26450865256261,32498.06830977081,0.9939403267130366,0.0734261264889254,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準6,セル7,Forward,2_日本精化製_20251002_水準6_セル7_Forward,18.0816864740643,0.736751425824936,1.343337,1.0237,1.458028,23.9334865397242,1.10153634,66.0994627700064,41493.7759336201,0.82,1.02544407469874,0.0015127038053958,7.968226668883698e-08,4.000003951760436,24.55588748261896,9999999.993530467,0.987913809830854,0.1208717701130428,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準6,セル7,Reverse,2_日本精化製_20251002_水準6_セル7_Reverse,12.9456638214051,0.553403161946428,1.194924,1.0237,1.455409,23.8904957321077,0.78864984,122.381092052745,-811608.460419176,0.66,0.979168710645071,0.0014962886004341,6.200313153405129e-07,4.999999999999999,19.796044032383872,4533.976020301756,0.998413581682818,0.0438694940049217,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準6,セル8,Forward,2_日本精化製_20251002_水準6_セル8_Forward,18.1787984241628,0.73176818990654,1.33428,1.0237,1.48064,24.3046618516087,1.1074524,66.3913814426529,57872.4001262068,0.83,1.02212041856314,0.0015266194450757,8.020664868509035e-08,3.9999999999198,25.63694968470313,9999998.941794258,0.9902061459545778,0.1078398361864446,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準6,セル8,Reverse,2_日本精化製_20251002_水準6_セル8_Reverse,13.3020735390676,0.557449429736845,1.209496,1.0237,1.478731,24.2733256730138,0.81036232,116.14295292761,72999.1594034749,0.67,0.983070323744997,0.0014897895352096,6.640484569589317e-07,4.999999999999999,22.733198079347105,8532.466930062083,0.998949141863362,0.0357135022308864,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準6,セル9,Forward,2_日本精化製_20251002_水準6_セル9_Forward,17.7371034143139,0.720914026187599,1.317737,1.0237,1.484479,24.3676789231779,1.08054434,70.7835071710205,-17534.3513884065,0.82,1.00968303513563,0.001510402544484,8.143299422109283e-08,4.000000000846974,20.40776534637148,9999999.97437868,0.9951359664981864,0.0796170729415361,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準6,セル9,Reverse,2_日本精化製_20251002_水準6_セル9_Reverse,13.2657403151674,0.560089661170892,1.243306,1.0237,1.481055,24.3114740643467,0.8081489,115.276047516326,-45706.3711911656,0.65,0.974232567581447,0.0015110783664791,7.114162265945191e-07,4.999999999999946,22.28307075698179,6592.31865401115,0.9992618603508788,0.0315426583609369,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準6,セル10,Forward,2_日本精化製_20251002_水準6_セル10_Forward,17.2701785948785,0.711086701875796,1.298888,1.0237,1.485031,24.376739986868,1.05209928,70.0509396422891,-167444.692511479,0.81,0.996319537641382,0.0015032968263795,3.7488975502305216e-08,3.6547660917909495,22.188437697856767,9503902.070946144,0.9977091889949014,0.0603723599053748,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準6,セル10,Reverse,2_日本精化製_20251002_水準6_セル10_Reverse,12.732501641497,0.549513277162848,1.211975,1.0237,1.490613,24.468368351937,0.775664,112.243132993184,19369.3799450612,0.64,0.946957615084848,0.0015137719977318,9.068457112496796e-07,4.999999999999999,23.16036201219094,6800.910248128113,0.99932158391019,0.0345506928464918,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準4,セル1,Forward,2_日本精化製_20251002_水準4_セル1_Forward,17.2394157912016,0.699418232850343,1.329399,1.0237,1.474241,24.1996224556796,1.05022521,107.237087903957,25661.3633182253,0.79,1.01853745555559,0.0014985907465587,6.474393048933875e-08,3.9999999999536193,65.23905253613277,9999849.303402012,0.967635765008056,0.1422220041238917,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準4,セル1,Reverse,2_日本精化製_20251002_水準4_セル1_Reverse,17.3821510177282,0.69219137789155,1.275808,1.0237,1.466074,24.0655613919895,1.05892064,214.431910899253,22759.562464649,0.83,1.04347328875294,0.001483343462394,3.3344373904000804e-08,4.00000004507786,114.33065310608576,9471660.080133827,0.9655485677834524,0.1057045978968819,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準4,セル2,Forward,2_日本精化製_20251002_水準4_セル2_Forward,17.610945009849,0.722289462950526,1.324517,1.0237,1.452536,23.8433355219961,1.07285877,86.9113656165602,63206.282321398,0.81,1.02259666390723,0.0014922616906077,7.303413566867886e-08,4.000000200008307,37.45107116456824,9997690.72179986,0.9928301858534808,0.0797149046039882,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準4,セル2,Reverse,2_日本精化製_20251002_水準4_セル2_Reverse,14.8310695994747,0.601960611495161,1.173388,1.0237,1.451113,23.8199770190414,0.90350876,92.6204473345318,66034.3378556191,0.77,1.03433938095457,0.0014373397194921,4.7107720183887604e-07,4.999774114696877,15.947309127594536,670544.349301957,0.998733071522193,0.0323145252492786,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準4,セル3,Forward,2_日本精化製_20251002_水準4_セル3_Forward,17.4846982928431,0.724766819020015,1.315022,1.0237,1.442918,23.6854563361786,1.06516782,84.4306931236436,31909.9559062378,0.81,1.018539987305,0.0014643514405485,6.855123352749388e-08,4.0000000140249785,26.630078816104785,9999999.999995412,0.996050301089888,0.0606631276292658,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準4,セル3,Reverse,2_日本精化製_20251002_水準4_セル3_Reverse,13.9392337491793,0.577071033280048,1.147538,1.0237,1.441025,23.654382797111,0.84917812,107.165537963499,36468.924056209,0.74,1.02116990045822,0.0014588719494201,4.88303862408889e-07,4.999999999999999,18.593081945054585,8443.190050916195,0.99926905828301,0.0252096239610281,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準4,セル4,Forward,2_日本精化製_20251002_水準4_セル4_Forward,17.4520416940249,0.720601990315279,1.296559,1.0237,1.44947,23.793007222587,1.06317838,84.5745708791993,67878.887608977,0.82,1.01789140709674,0.0014718623902353,6.965225565223566e-08,4.000000000093011,26.12057244083556,9999999.999968205,0.9964521264515102,0.0583163088120838,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準4,セル4,Reverse,2_日本精化製_20251002_水準4_セル4_Reverse,13.568418910046,0.565270094074261,1.148039,1.0237,1.446977,23.7520847012475,0.82658808,113.781218764567,-50962.1027272663,0.72,1.0105818654333,0.0014740650979835,5.212824469241344e-07,4.9999999999938165,21.58630083990888,6591.840050157116,0.9992826717924296,0.0256533669960519,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準4,セル5,Forward,2_日本精化製_20251002_水準4_セル5_Forward,9.86274950755089,0.536992796146955,1.092434,1.0237,1.426053,23.4086178594879,0.6008387,96.1787694022635,3442.29052097508,0.55,0.784609878232869,0.00130097853,0.000815084148189,0.5000000000000001,414.2188066433258,973.2290760229092,0.6540457088967659,0.5163430526828653,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準4,セル5,Reverse,2_日本精化製_20251002_水準4_セル5_Reverse,0.447919894944189,0.033578091826413,1.364364,1.0237,1.394607,22.8924326986211,0.02728728,82558.6920061309,57.0190132855459,0.02,0.582709896599366,0.0015907304819912,0.0009999999999999,0.5000000000000001,1673.9303890352976,1184.547690499296,0.2736003129645072,0.3667350258899647,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準4,セル6,Forward,2_日本精化製_20251002_水準4_セル6_Forward,17.5614036441234,0.72269465407194,1.320791,1.0237,1.455685,23.8950262639527,1.06984071,67.4168090060228,59254.4710191441,0.81,1.01694360772694,0.0014961424928658,8.385588958982812e-08,3.99999999991473,19.10112755968013,9999999.558585616,0.9938025190875154,0.0936013262155096,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準4,セル6,Reverse,2_日本精化製_20251002_水準4_セル6_Reverse,13.6129330269206,0.566562479324935,1.168028,1.0237,1.446333,23.7415134602758,0.82929988,110.036748973055,702725.724009248,0.71,1.0120349184017,0.0014373941592165,5.338695566528561e-07,4.999999999999999,6.215474452123046,13432.26798242917,0.9979425137042304,0.0514447842025208,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準4,セル7,Forward,2_日本精化製_20251002_水準4_セル7_Forward,17.5353299409061,0.724864595122887,1.31883,1.0237,1.456962,23.9159881812213,1.0682523,64.3798307003593,17510.3470232383,0.81,1.01150660714108,0.0014845805923477,8.057337439872728e-08,3.999999999901196,16.084298067474982,9999993.07066822,0.9950755959206952,0.0839488094559513,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準4,セル7,Reverse,2_日本精化製_20251002_水準4_セル7_Reverse,12.9382009192383,0.558306210782122,1.231555,1.0237,1.450332,23.8071569271175,0.7881952,116.237427033408,-49178.8620309434,0.64,0.973405727552722,0.0014928489771738,6.496937254043393e-07,4.999999999999999,15.498165854423757,4646.070337003263,0.9986171774240684,0.0441684333242305,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準4,セル8,Forward,2_日本精化製_20251002_水準4_セル8_Forward,18.2188443860801,0.736465335214276,1.3213,1.0237,1.480403,24.3007715036113,1.109892,63.3815622655081,46365.2457357841,0.84,1.01800158631374,0.0015458093083388,9.499920854113465e-08,4.000000915688752,28.393173965122863,9174360.388878422,0.9798744477162696,0.1680503847163238,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準4,セル8,Reverse,2_日本精化製_20251002_水準4_セル8_Reverse,13.1791362442548,0.553325530732873,1.099826,1.0237,1.477273,24.2493926460932,0.80287298,74.5636646191982,6994.78570520027,0.73,0.982212309894345,0.0014970992577637,1.3806908262604845e-07,3.999999999962988,46.35734860479045,3977299.99348576,0.979607478677242,0.1671051695001424,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準4,セル9,Forward,2_日本精化製_20251002_水準4_セル9_Forward,17.4634909717663,0.718632467068814,1.313427,1.0237,1.472411,24.1695830597505,1.06387587,66.9414837713761,-314285.714287061,0.81,1.00543748134006,0.0014957340958269,3.4699926196823335e-08,3.662058953609544,21.75247567018336,9128225.900875116,0.9963882270029096,0.0723090101898428,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準4,セル9,Reverse,2_日本精化製_20251002_水準4_セル9_Reverse,13.3128296126067,0.563774683240375,1.210474,1.0237,1.475745,24.224310571241,0.81101758,113.99372099786,93606.3992736795,0.67,0.974795191471263,0.0015069178783691,6.904956291089005e-07,4.999999999999999,17.08908832800858,5980.129955120389,0.9990733715712266,0.0367262961208684,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準4,セル10,Forward,2_日本精化製_20251002_水準4_セル10_Forward,16.6170856861458,0.690761164205756,1.297837,1.0237,1.48691,24.4075837163493,1.01231286,76.1322676338511,-140091.696383288,0.78,0.985603322716688,0.0015074842895499,1.0575030025477537e-07,3.999999999796227,22.9334875737562,8379982.493579321,0.9972259435363856,0.0673084485308656,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準4,セル10,Reverse,2_日本精化製_20251002_水準4_セル10_Reverse,13.0440446487196,0.559988189977201,1.222528,1.0237,1.487286,24.4137557452397,0.7946432,110.464793876009,30330.3248101946,0.65,0.954110803699864,0.0015006289508033,8.571586920105329e-07,4.999999999999999,21.862845251624343,9793.514089986696,0.9992388792251112,0.0357426066190607,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準5,セル1,Forward,2_日本精化製_20251002_水準5_セル1_Forward,11.2850367695338,0.459409204250748,1.185318,1.0237,1.404181,23.0495896257387,0.68748444,241.273150158758,-172630.257376212,0.58,1.06571257129622,0.0014160150544895,4.2832498104345694e-08,3.8975944202028736,259.5007053511956,4026183.673920681,0.9972540332442164,0.0309814768485282,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準5,セル1,Reverse,2_日本精化製_20251002_水準5_セル1_Reverse,13.9986208141825,0.566612656586754,1.152427,1.0237,1.39609,22.916776099803,0.85279598,222.589603890225,24984.1010266081,0.74,1.07806626661676,0.0013891836745863,4.5731604282377314e-08,4.075243398420344,139.35608644131153,7812096.021928113,0.9996257666670496,0.0107142512224234,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準5,セル2,Forward,2_日本精化製_20251002_水準5_セル2_Forward,13.903203873933,0.55146488857267,1.264154,1.0237,1.451275,23.8226362442548,0.84698318,252.741122802944,-143129.77099245,0.67,1.05829612373215,0.0014634090344843,4.787734387558448e-08,4.00000226904669,166.949680902382,5333022.082125287,0.998957694355864,0.019601881484057,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準5,セル2,Reverse,2_日本精化製_20251002_水準5_セル2_Reverse,13.8328442219304,0.542663654697467,1.186897,1.0237,1.447857,23.7665298752462,0.84269687,232.422523694895,21467.8827463271,0.71,1.07254364836889,0.0014445249719874,8.705528713491365e-08,4.303912545751816,149.9713289659931,7071101.717533275,0.999838869720398,0.0073696541582772,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準5,セル3,Forward,2_日本精化製_20251002_水準5_セル3_Forward,14.524057780696,0.5848743339888,1.264008,1.0237,1.442996,23.6867367038739,0.8848056,215.153020701077,425696.594424971,0.7,1.04838348693681,0.0014515597887636,5.1679281572465215e-08,4.00001168893166,132.54351337372782,4302848.752407294,0.9990920080590548,0.01904093990824,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準5,セル3,Reverse,2_日本精化製_20251002_水準5_セル3_Reverse,14.1969297439265,0.564038823219361,1.201218,1.0237,1.439564,23.6304005252791,0.86487696,193.622838201012,492978.786965631,0.72,1.0651587823447,0.0014369166024548,2.116414929946584e-07,4.7083853260089485,109.16482343354788,7747849.687411648,0.9998814455531764,0.0065518383891422,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
2_日本精化製,20251002_水準5,セル4,Forward,2_日本精化製_20251002_水準5_セル4_Forward,14.2020656598818,0.568316693665836,1.272338,1.0237,1.444098,23.7048260013132,0.86518984,229.175876672211,-514820.592824402,0.68,1.05420320245787,0.0014501020141691,4.9368949409149144e-08,4.000001302734225,147.60089508195773,5130849.586173772,0.9992022503256196,0.0173938867291542,0,0,0,0,0,1,0.7,0,2,31452084.0,42719.0,17414.0,0.0,0.0,19068965.0,1402766187.0,743634245.0,19942891.0,188173.0,13859691.0,379979121.0,2654966.0,31245988.0
