rt,pc1,pc2
2.74247491638796,0.04191504481611811,-0.05812109241098653
2.7759197324414715,0.008687276531529854,-0.013702046729565308
2.809364548494983,0.0020441113241262735,-0.002449326422012338
2.842809364548495,0.0009405137223508533,-0.0004768621482876408
2.8762541806020065,0.0007022701291097294,-0.00010363142540355528
2.9096989966555182,0.0005665471307368599,6.324132741232743e-05
2.94314381270903,0.0004988106584082233,5.9924590645314495e-05
2.9765886287625416,0.0004445998838103318,0.0001748132187261654
3.0100334448160533,0.0003720741091629374,0.0006675674174601047
3.043478260869565,0.00030638100995014845,0.001428210168518964
3.0769230769230766,0.0002968561883052535,0.0013810405273890175
3.1103678929765883,0.00033462225262743007,0.0021176955042701714
3.1438127090301,0.0013359016921319614,0.03397117114803153
3.1772575250836117,0.042352459899328676,0.22832492194331688
3.2107023411371234,0.25687941648875395,0.3795533192576076
3.2441471571906355,0.4312328370911974,-0.013284191370990255
3.277591973244147,0.28444060766015133,-0.2911663345860024
3.311036789297659,0.09295926267014795,-0.16807655486793746
3.3444816053511706,0.019147880684011444,-0.043326214478001966
3.3779264214046822,0.003874454845399973,-0.006936901139731983
3.411371237458194,0.0015380523136557518,-0.0008932852842421133
3.4448160535117056,0.0011358889842706514,-0.00025798192451554654
3.4782608695652173,0.0010195200378053187,-0.0003548924667899746
3.511705685618729,0.0009767991899241244,-0.0005206975815544633
3.5451505016722407,0.0009618845276885118,-0.0005084681672268297
3.5785953177257523,0.0009663167025101102,-0.00016926481475997533
3.612040133779264,0.0009681738855590291,0.000333014271746116
3.6454849498327757,0.0009843245963612672,0.0007237046179016845
3.6789297658862874,0.000990237377459037,0.0009575956276971323
3.712374581939799,0.0009869987376157918,0.0010402449666367221
3.7458193979933108,0.0010000860102582457,0.0008326977215279896
3.7792642140468224,0.0009885981952151162,0.00044668999486169753
3.812709030100334,0.0009116480213322629,0.0004063690175111255
3.846153846153846,0.0006322562469000745,0.006638019154858148
3.8795986622073575,0.0025409883414801867,0.09095241016420091
3.913043478260869,0.09198227500220281,0.32565105039723824
3.9464882943143813,0.3068594054941,0.1383974392441467
3.979933110367893,0.2536818970657101,-0.2602142031220848
4.013377926421405,0.08018021549077611,-0.17405496304059764
4.046822742474916,0.014807242315531696,-0.0402322317660215
4.080267558528428,0.003222211296259205,-0.005426671086266401
4.113712374581939,0.001695794698312585,-0.0004482197541505387
4.147157190635451,0.0013842642852286086,0.00048144830179040515
4.180602006688963,0.001174077463895252,0.0011637171290129055
4.214046822742475,0.000998881320121541,0.0020777474358108275
4.247491638795986,0.0007752009789585014,0.002562925023202684
4.280936454849498,0.0006096859503457663,0.0017248759762734554
4.31438127090301,0.0004743570246842607,-0.0003466117350671403
4.3478260869565215,0.00045094864779654346,-0.0015714818876466764
4.381270903010034,0.0006580283630700574,-0.0012877986607923273
4.414715719063545,0.0009256163619762355,-0.0005888496958093738
4.448160535117057,0.0010162557974085131,-0.00040009622932834593
4.481605351170568,0.0009432364948219615,-0.00042462532029355067
4.51505016722408,0.0007605764481853918,-8.405125043707853e-05
4.548494983277592,0.00035535190001483795,0.007818605335063209
4.581939799331104,0.003013277347646232,0.1250978094327423
4.615384615384615,0.13728271984609822,0.42232458501372366
4.648829431438127,0.3796892600728498,0.039840227160608865
4.682274247491638,0.2236219785940586,-0.34505373409544166
4.7157190635451505,0.05057679639420842,-0.1402035538667252
4.749163879598662,0.0081817961723436,-0.022471159814400503
4.782608695652174,0.0025989152238196644,-0.0019282454959762675
4.816053511705685,0.0018965272847763421,0.0003341705663956458
4.849498327759197,0.0016693073571058615,0.000693692448384744
4.882943143812708,0.0015418811266058336,0.0008912228802830212
4.916387959866221,0.0015441948258478819,0.0010373073638748095
4.949832775919732,0.0016195727681973086,0.0007537958340028319
