sample,pc1,pc2
Output1.txt,-38.379294151781,-2.3498394129234086
Output3.txt,66.86079808740183,9.433938118038565
Output4.txt,32.90216885980327,-4.5810176738477555
Output5.txt,-44.621230565203334,-4.982837862714673
Output6.txt,8.039441774078849,-22.26031048334434
Output7.txt,-24.801884004299602,24.740067314791613
