rt,Output1.txt,Output3.txt,Output4.txt,Output5.txt,Output6.txt,Output7.txt
6.989966555183946,4.321352999205989,4.855782749051598,4.866395498985431,4.940578499073654,4.978761499161878,4.81239549898543
7.023411371237458,4.161009892920382,4.663535586809978,4.659679857227176,4.737679857227176,4.782489145490977,4.6163448750737786
7.056856187290969,3.977492558227307,4.4510849128949275,4.418500339266145,4.494677267562547,4.5459695543769385,4.408907984598525
7.090301003344481,3.744326231322635,4.172788455523207,4.0934148280038185,4.165414828003819,4.24844504864336,4.12544504864336
7.123745819397993,3.347121360918961,3.681939341622951,3.5006067604299416,3.5887033890479434,3.742939341622951,3.5828000176659454
7.157190635451505,2.587553272814161,2.7445289741314807,2.433495549390349,2.5448116571043373,2.8227083033882665,2.5450852140187417
7.190635451505017,1.4095708597002028,1.3596491422246852,0.9901453285532144,1.1072693751353466,1.4468972353889498,1.0860136546281405
7.224080267558528,0.15745485351331245,-0.07379113652149735,-0.4005577294462927,-0.3105640209260953,-0.004907840059099666,-0.3480119606370968
7.25752508361204,-0.8739349612754826,-1.2562967876113686,-1.5231327313534138,-1.4740698165553878,-1.2427507297233307,-1.5424900448473735
7.290969899665551,-1.6296454247972791,-2.0699885429449023,-2.222758724124375,-2.2237513855136575,-2.118813314565732,-2.2978353303978842
7.3244147157190636,-2.0791519069166116,-2.380821871223405,-2.412578426688401,-2.452086591158202,-2.4711895112560067,-2.525086591158202
7.357859531772575,-2.12512957557605,-2.304372108709705,-2.278880417718927,-2.324823938940125,-2.42703323603689,-2.4086545026037176
7.391304347826087,-1.9502360025023484,-2.085499061620272,-2.055455218433951,-2.1024552184339513,-2.2313236888749897,-2.190411375247631
7.424749163879598,-1.735595956108198,-1.866565843728798,-1.8474453942111981,-1.886565843728798,-2.021505618969998,-1.978505618969998
7.45819397993311,-1.5427184733425154,-1.6866531575841048,-1.6766204997048997,-1.7116368286445023,-1.8406858154633101,-1.8016531575841048
7.4916387959866215,-1.3971197276292702,-1.5611047616756113,-1.5521010201871968,-1.5831047616756113,-1.6901234691176847,-1.673108503164026
7.525083612040134,-1.2937892133442017,-1.4657892133442016,-1.4607992508040017,-1.4968293631834015,-1.5767892133442016,-1.5757992508040017
7.558528428093645,-1.2166193226021198,-1.3906193226021197,-1.3906906996142223,-1.4357144919515896,-1.5016193226021197,-1.5096906996142223
7.591973244147157,-1.1616359614079743,-1.331526749830367,-1.3467087691263795,-1.3927451729855822,-1.4476359614079743,-1.4697815768447846
7.625418060200668,-1.1225985016080016,-1.2895483143090019,-1.3146988762060012,-1.3636486889070016,-1.4126486889070016,-1.4426988762060013
7.65886287625418,-1.0987444238589064,-1.2606166357883595,-1.2916805298236331,-1.340680529823633,-1.3897444238589063,-1.4257444238589063
7.692307692307692,-1.0796937852063908,-1.2406937852063908,-1.2747703389047929,-1.3216172315079884,-1.3757703389047928,-1.4096937852063907
7.725752508361204,-1.065638651447201,-1.2288193257236006,-1.2658193257236006,-1.3026386514472008,-1.361638651447201,-1.392638651447201
7.759197324414715,-1.051584017067283,-1.2217920085336416,-1.2558960042668208,-1.2916880128004622,-1.3517920085336417,-1.3787920085336416
7.792642140468227,-1.039649889387193,-1.209649889387193,-1.2477665929247954,-1.278649889387193,-1.342649889387193,-1.372649889387193
7.826086956521738,-1.0266085390678013,-1.1987390260452009,-1.236739026045201,-1.2666085390678012,-1.333739026045201,-1.3648695130226005
7.8595317725752505,-1.0178559025689147,-1.1918559025689148,-1.2297118051378295,-1.2588559025689148,-1.3225677077067444,-1.3585677077067444
7.892976588628763,-1.0096862932463957,-1.1866862932463957,-1.2218431466231978,-1.2538431466231978,-1.3075294398695936,-1.3485294398695935
